text,label
Bellecourt	American Indians	Bellecourt chided other American Indians who supported what he considered the racist and stereotypical names for sports teams .,origin
"Steve McPherson	ABC	ABC President of Entertainment Steve McPherson broke the news Thursday that the network was giving up on three sophomore shows , `` Pushing Daisies , '' `` Dirty Sexy Money '' and `` Eli Stone . ''",employee_of
"New Hampshire Institute of Politics	St Anselm College	`` It would be nice if he could turn back that clock , but we know he ca n't , '' said Dean Spiliotes , research director at the New Hampshire Institute of Politics at St Anselm College .",parents
Chris Ivery	Ellen Pompeo	Ellen Pompeo secretly married Chris Ivery Congratulations to the newlyweds and let them live happily ever after !!,spouse
"Daniel Gude	Gregory Gude	Survivors include his wife of 58 years , Jane Callaghan Gude of Washington ; five children , Sharon Gude of Rockville , Adrienne Lewis of Washington , Gilbert Gude Jr. of Bethesda and Gregory Gude and Daniel Gude , both of Cabin John , Md. ; and three grandchildren .",siblings
"She	secretary of state	`` She gave me many of the records which she recorded , and I listened to those , '' the former secretary of state said Tuesday , a day after the celebrated soprano died of lung cancer at 78 .",children
"Aerolineas Argentinas	Marsans	Argentina on Thursday announced it had regained control of the national flagship carrier Aerolineas Argentinas after signing a deal with the principal shareholder , the Spanish group Marsans .",shareholders
"his	DAMASCUS	DAMASCUS -- Saudi permanent representative to the Arab League -LRB- AL -RRB- Ahmad Qattan said here Monday that he will attend the upcoming Arab summit on behalf of his country , ruling out the presence of Saudi King Abdullah or Foreign Minister Prince Saud al-Faisal .",cities_of_residence
"RIA Novosti	Russia	According to Nord Stream AG , quoted by Russia 's RIA Novosti news agency on Wednesday , the construction of the first pipeline will start on April 1 , 2010 and the second one in the spring of 2011 .",country_of_headquarters
"NFC South	Bucs	A year after finishing in last place , the Bucs should win the NFC South .",members
He	Simon Bolivar University	He also studied politics at Simon Bolivar University from 1989 to 1990 .,schools_attended
Spelman College	Atlanta	Guy-Sheftall entered Spelman College in Atlanta at age 16 and later earned a master 's in English with a thesis titled `` Faulkner 's Treatment of Women in His Major Novels . '',city_of_headquarters
"FAW	First Automobile Works	First Automobile Works -LRB- FAW -RRB- Corp sold 24,141 units of its luxury Audi in the first quarter , an increase of 27 percent year on year , the company said Tuesday .",alternate_names
"Inter American Press Association	Miami-based	Rafael Molina , president of the Miami-based Inter American Press Association , said he was `` very worried that press freedom could perish completely '' in Venezuela .",city_of_headquarters
"Badr Organization	Iran	The Badr Organization , formerly known as the Badr Brigade , was a Shiite militia organized in Iran during the 1980s by Iraqi Shiite exiles .",country_of_headquarters
"American Bankers Association	Edward Yingling	`` The financial services community would be a logical source of funding for him , '' agreed Edward Yingling , president of the American Bankers Association .",top_members/employees
"Ali Akbar Salehi	Iran	Iran 's nuclear chief , Ali Akbar Salehi , offered his condolences , state TV reported .",countries_of_residence
"MBIA	Gary C. Dunton	Under Gary C. Dunton , who succeeded Brown in 2004 and , on Saturday , stepped aside for him to return , MBIA has resisted suggestions that it make substantive changes to its business .",top_members/employees
"Raul Castro	President	His younger brother , acting President Raul Castro , has the support and respect of military leaders and probably will maintain power and stability after Fidel Castro 's death .",title
"Zagat	Ted	The Zagat 's son , Ted , joined the company , rising to president , and led efforts to increase its business online until he left last January to become a vice president at Univision .",top_members/employees
"Paul Gillmor	fall	Rep Gillmor Found Dead , Was Investigating `` Bin Laden Trades '' 2007-09-17T18 :39:00 COLUMBUS , Ohio - US Rep Paul Gillmor , who was found dead in his apartment in suburban Washington earlier this week , died of blunt head and neck trauma consistent with a fall down stairs , according to a medical examiners report released Friday .",cause_of_death
"American Psychiatric Association	U.S.	Just this month , U.S. News and World Report confirmed that the American Psychiatric Association -LRB- APA -RRB- failed to fully disclose the substantial pharmaceutical ties of its task force members , charged with updating and expanding psychiatry 's Diagnostic and Statistical Manual of Mental Disorders , comprised of subjective checklists of symptoms which are then used to categorize new `` mental disorders '' and bill insurance companies .",country_of_headquarters
Sadia	Luiz Furlan	Sadia said Tuesday in a statement that former Trade and Industry Minister Luiz Furlan will be its new chief .,top_members/employees
"Coalition for Economic Survival	Larry Gross	They are important in that they provide affordable housing and they keep these communities diverse , '' said Larry Gross , executive director of the Coalition for Economic Survival .",top_members/employees
"Le Point	French	The website of French magazine Le Point said that the pair were preparing the repatriation of the medical workers , convicted for infecting Libyan children with the HIV virus and who at one stage were on death row .",country_of_headquarters
"Pascal Yoadimnadji	Prime Minister	Chad 's Prime Minister Pascal Yoadimnadji died in a Paris hospital during the night following a cerebral haemorrhage , the Chadian ambassador said Friday .",title
"Goodman	Joseph Eisner	Robert Goodman died of a stroke in 1969 at 54 ; Dr. Goodman 's second husband , Joseph Eisner , whom she married in 1972 , died in 1992 .",spouse
"Paul Gillmor	Wal-Mart	Wal-Mart 's announcement came one day after Rep. Paul Gillmor , R-Ohio , publicly revealed a company e-mail suggesting that Wal - Mart was preparing to get more involved in financial services .",employee_of
"Haifa University	Shaloufe-Rizek	Shaloufe-Rizek , who had been a student activist at Haifa University , was invited to teach at Neve Shalom 's peace school , which she had attended after its establishment in 1979 .",top_members/employees
"Berthold Huber	leader	IG Metall leader Berthold Huber said the union could call its members across the country Monday to mount a series of short-term strikes , `` like the country has seldom experienced '' if its demands for an 8 percent pay increase are not met .",title
"ISU	US	The ISU is actually much more controlled by the many smaller member countries than by the traditional skating `` powers '' such as the US , Canada , and Russia , and they are firmly committed to holding an open competition in which all countries which are ISU members can participate .",members
"He	American Sunni	He converted to Islam more than a decade ago and began attending prayers at Nur-Allah Islamic Center , a predominantly African - American Sunni mosque .",schools_attended
"Marco Contiero	Greenpeace	Greenpeace 's EU agriculture policy director Marco Contiero was unimpressed as he handed over a 180,000-signature petition calling on the EU executive to stop the authorisation of GM rice made by German pharmaeutical giant Bayer .",employee_of
"American Bankers Association	James Chessen	As mortgage-related distress spooks the markets , lenders are becoming `` more sensitive '' to the risks of other loans , says James Chessen , chief economist of the American Bankers Association .",top_members/employees
Hubbard	United States	Hubbard also served as the top U.S. representative on the trans - Atlantic Economic Council launched by German Chancellor Angela Merkel and Bush in April to negotiate reductions in barriers to trade between the European Union and the United States .,countries_of_residence
